item,itemLabel,startDate,endDate,sourceDate,psid
Q526389,Vojislav Mihailović,1999-01-22,2000-10-05,,Q526389-67A8C85D-CBBE-4102-9938-57B0FEA8C36E
Q1564987,Milan St. Protić,2000-10-05,2001-02-14,,Q1564987-fbe46694-44b7-314e-03fc-537daacac82d
Q1254594,Dragan Jočić,2001-03-20,2001-06-01,2022-07-04,Q1254594-AE66B0D6-DB6F-4E9C-81C1-C8F41E1E68FB
Q1251594,Radmila Hrustanović,2001-06-01,2004-10-07,2022-07-04,Q1251594-4CD331BE-FBF1-4200-86AC-4FBE11687806
Q1280923,Nenad Bogdanović,2004-10-07,2006-06-05,2022-07-04,Q1280923-EA561496-C659-48FA-880A-FEB1F27B16D3
Q1280923,Nenad Bogdanović,2006-06-05,2007-09-27,2022-07-04,Q1280923-D1CA2BBC-AAE5-4879-ADE9-085178C7D16D
Q1565550,Zoran Alimpić,2007-09-27,2008-07-21,2022-07-04,Q1565550-FACA7427-DFF1-44E0-A9C1-E5E6F5ADC443
Q4957396,Branislav Belić,2008-07-21,2008-08-19,2022-07-04,Q4957396-326B9925-B109-4AD6-98C0-02B57735EE5C
Q818114,Dragan Đilas,2008-08-19,2013-11-18,,Q818114-C5069F3E-53F4-4611-B5CA-96387CD6E3AE
Q16935101,Siniša Mali,2014-04-24,2018-05-28,,Q16935101-FE0E11F3-E4BC-4498-9B38-DE3A394853A9
Q12748365,Andreja Mladenović,2018-05-28,2018-06-07,2022-07-04,Q12748365-59A0106C-BF76-4A23-8C2E-BF26C8A5CA96
Q54861707,Zoran Radojičić,2018-06-07,2022-06-20,,Q54861707-90ffcb8e-498b-f5b2-302b-76efd54c978c
Q960994,Aleksandar Šapić,2022-06-20,,2022-07-04,Q960994-08AF3E7E-1DE5-4697-99E9-110064552541
